# started on Wed Dec  3 23:09:36 2025

0.100121863,116312631,,instructions,67718017,70.00,0.56,insn per cycle
0.100121863,208773872,,cycles,82362382,85.00,,
0.100121863,36623601,,CYCLE_ACTIVITY.STALLS_L3_MISS,82356231,85.00,,
0.100121863,45070308,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,82561818,85.00,,
0.100121863,1009108,,OFFCORE_REQUESTS.DEMAND_DATA_RD,83367509,86.00,,
0.100121863,228806045,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,83375033,86.00,,
0.100121863,17479044,,EXE_ACTIVITY.2_PORTS_UTIL,53721700,55.00,,
0.200436280,124765258,,instructions,72170856,72.00,0.57,insn per cycle
0.200436280,219031123,,cycles,86141546,86.00,,
0.200436280,35353510,,CYCLE_ACTIVITY.STALLS_L3_MISS,86123540,86.00,,
0.200436280,43949255,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85942569,85.00,,
0.200436280,1041637,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85138417,85.00,,
0.200436280,233551287,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85131643,85.00,,
0.200436280,18501913,,EXE_ACTIVITY.2_PORTS_UTIL,58072137,58.00,,
0.300610957,124773197,,instructions,70753679,70.00,0.57,insn per cycle
0.300610957,218782321,,cycles,85724001,85.00,,
0.300610957,34650059,,CYCLE_ACTIVITY.STALLS_L3_MISS,85999195,86.00,,
0.300610957,43187248,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,86006377,86.00,,
0.300610957,1052313,,OFFCORE_REQUESTS.DEMAND_DATA_RD,86009702,86.00,,
0.300610957,235126415,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,86005313,86.00,,
0.300610957,18509656,,EXE_ACTIVITY.2_PORTS_UTIL,55898827,55.00,,
0.400777737,125042301,,instructions,71315317,71.00,0.57,insn per cycle
0.400777737,218760791,,cycles,85290094,85.00,,
0.400777737,34356296,,CYCLE_ACTIVITY.STALLS_L3_MISS,85005659,85.00,,
0.400777737,42839614,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85547251,85.00,,
0.400777737,1037933,,OFFCORE_REQUESTS.DEMAND_DATA_RD,86006633,86.00,,
0.400777737,232684321,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,86008322,86.00,,
0.400777737,18490443,,EXE_ACTIVITY.2_PORTS_UTIL,57359842,57.00,,
0.500944524,117675967,,instructions,72002249,72.00,0.54,insn per cycle
0.500944524,218679313,,cycles,85971320,86.00,,
0.500944524,33618098,,CYCLE_ACTIVITY.STALLS_L3_MISS,85964736,86.00,,
0.500944524,40687292,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85436937,85.00,,
0.500944524,998406,,OFFCORE_REQUESTS.DEMAND_DATA_RD,84977972,85.00,,
0.500944524,232792960,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85365816,85.00,,
0.500944524,18126319,,EXE_ACTIVITY.2_PORTS_UTIL,58033217,58.00,,
0.601106216,114499833,,instructions,71243049,71.00,0.52,insn per cycle
0.601106216,218765623,,cycles,85995172,86.00,,
0.601106216,32171555,,CYCLE_ACTIVITY.STALLS_L3_MISS,85989538,86.00,,
0.601106216,38388318,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,86000391,86.00,,
0.601106216,963619,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85995205,86.00,,
0.601106216,226569046,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85636215,85.00,,
0.601106216,18008448,,EXE_ACTIVITY.2_PORTS_UTIL,56257705,56.00,,
0.701271730,114189834,,instructions,70806171,70.00,0.52,insn per cycle
0.701271730,218772137,,cycles,84995551,85.00,,
0.701271730,33045232,,CYCLE_ACTIVITY.STALLS_L3_MISS,85048020,85.00,,
0.701271730,39361420,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,86002021,86.00,,
0.701271730,976408,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85999266,86.00,,
0.701271730,230679260,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,86002136,86.00,,
0.701271730,17955862,,EXE_ACTIVITY.2_PORTS_UTIL,56849566,56.00,,
0.801437487,114321435,,instructions,72027690,72.00,0.52,insn per cycle
0.801437487,218760049,,cycles,85996441,86.00,,
0.801437487,32820637,,CYCLE_ACTIVITY.STALLS_L3_MISS,85949093,85.00,,
0.801437487,39087977,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85006279,85.00,,
0.801437487,973263,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85004892,85.00,,
0.801437487,229792555,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85877766,85.00,,
0.801437487,18007695,,EXE_ACTIVITY.2_PORTS_UTIL,58053952,58.00,,
0.901601580,114928202,,instructions,71753580,71.00,0.53,insn per cycle
0.901601580,218783433,,cycles,86000992,86.00,,
0.901601580,31744566,,CYCLE_ACTIVITY.STALLS_L3_MISS,85996152,86.00,,
0.901601580,37920888,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,86005371,86.00,,
0.901601580,963958,,OFFCORE_REQUESTS.DEMAND_DATA_RD,86005251,86.00,,
0.901601580,225478407,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85130716,85.00,,
0.901601580,18097905,,EXE_ACTIVITY.2_PORTS_UTIL,56771529,56.00,,
1.001777502,114756041,,instructions,70313789,70.00,0.52,insn per cycle
1.001777502,218789443,,cycles,85006680,85.00,,
1.001777502,32346529,,CYCLE_ACTIVITY.STALLS_L3_MISS,85542339,85.00,,
1.001777502,38572051,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,86006316,86.00,,
1.001777502,970285,,OFFCORE_REQUESTS.DEMAND_DATA_RD,86009813,86.00,,
1.001777502,228481383,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,86012723,86.00,,
1.001777502,18048143,,EXE_ACTIVITY.2_PORTS_UTIL,56357889,56.00,,
1.101939732,114201214,,instructions,72024131,72.00,0.52,insn per cycle
1.101939732,218768325,,cycles,85996780,86.00,,
1.101939732,33021475,,CYCLE_ACTIVITY.STALLS_L3_MISS,85448921,85.00,,
1.101939732,39322378,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85004195,85.00,,
1.101939732,980663,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85378586,85.00,,
1.101939732,232197822,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85999607,86.00,,
1.101939732,17980309,,EXE_ACTIVITY.2_PORTS_UTIL,58056932,58.00,,
1.202101432,114647853,,instructions,72008269,72.00,0.52,insn per cycle
1.202101432,218707947,,cycles,85978349,86.00,,
1.202101432,32326589,,CYCLE_ACTIVITY.STALLS_L3_MISS,85985100,86.00,,
1.202101432,38528195,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85981479,86.00,,
1.202101432,967708,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85611022,85.00,,
1.202101432,227144524,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,84982855,85.00,,
1.202101432,18035296,,EXE_ACTIVITY.2_PORTS_UTIL,57248483,57.00,,
1.302272345,114356538,,instructions,70084255,70.00,0.52,insn per cycle
1.302272345,218767997,,cycles,85051626,85.00,,
1.302272345,33132368,,CYCLE_ACTIVITY.STALLS_L3_MISS,85991326,86.00,,
1.302272345,39368211,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,86001618,86.00,,
1.302272345,992097,,OFFCORE_REQUESTS.DEMAND_DATA_RD,86001004,86.00,,
1.302272345,233530616,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85996969,86.00,,
1.302272345,17984172,,EXE_ACTIVITY.2_PORTS_UTIL,55894517,55.00,,
1.402434515,114413567,,instructions,71971987,71.00,0.52,insn per cycle
1.402434515,218752548,,cycles,85943526,85.00,,
1.402434515,32678011,,CYCLE_ACTIVITY.STALLS_L3_MISS,84994303,85.00,,
1.402434515,38905408,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85001767,85.00,,
1.402434515,983902,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85881248,85.00,,
1.402434515,231604742,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85998613,86.00,,
1.402434515,18002762,,EXE_ACTIVITY.2_PORTS_UTIL,58020127,58.00,,
1.502598438,114783062,,instructions,72025957,72.00,0.52,insn per cycle
1.502598438,218769907,,cycles,86000820,86.00,,
1.502598438,32128072,,CYCLE_ACTIVITY.STALLS_L3_MISS,85987824,86.00,,
1.502598438,38278203,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,86004127,86.00,,
1.502598438,976573,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85124801,85.00,,
1.502598438,228209969,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85001789,85.00,,
1.502598438,18038775,,EXE_ACTIVITY.2_PORTS_UTIL,57769612,57.00,,
1.602762364,114434821,,instructions,70590491,70.00,0.52,insn per cycle
1.602762364,218762820,,cycles,85554770,85.00,,
1.602762364,32688794,,CYCLE_ACTIVITY.STALLS_L3_MISS,85983516,86.00,,
1.602762364,38907372,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85994172,86.00,,
1.602762364,980556,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85992148,86.00,,
1.602762364,230813876,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85994966,86.00,,
