# started on Thu Dec  4 01:11:23 2025

0.100121359,150722079,,instructions,69325195,71.00,0.72,insn per cycle
0.100121359,209799728,,cycles,82457774,85.00,,
0.100121359,30633028,,CYCLE_ACTIVITY.STALLS_L3_MISS,82447953,85.00,,
0.100121359,41499502,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,82466219,85.00,,
0.100121359,1288626,,OFFCORE_REQUESTS.DEMAND_DATA_RD,82469231,85.00,,
0.100121359,183632370,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,82617290,85.00,,
0.100121359,22405387,,EXE_ACTIVITY.2_PORTS_UTIL,55743322,57.00,,
0.200415028,161621784,,instructions,71010267,70.00,0.74,insn per cycle
0.200415028,218952999,,cycles,85972844,85.00,,
0.200415028,28779015,,CYCLE_ACTIVITY.STALLS_L3_MISS,86100767,86.00,,
0.200415028,39680729,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,86109883,86.00,,
0.200415028,1287407,,OFFCORE_REQUESTS.DEMAND_DATA_RD,86109280,86.00,,
0.200415028,174616764,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85962682,85.00,,
0.200415028,23701767,,EXE_ACTIVITY.2_PORTS_UTIL,56027919,55.00,,
0.300580577,162476830,,instructions,71152047,71.00,0.74,insn per cycle
0.300580577,218715545,,cycles,85128021,85.00,,
0.300580577,28182525,,CYCLE_ACTIVITY.STALLS_L3_MISS,84991939,85.00,,
0.300580577,38975954,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85696031,85.00,,
0.300580577,1272741,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85995067,86.00,,
0.300580577,171449522,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85997268,86.00,,
0.300580577,23787873,,EXE_ACTIVITY.2_PORTS_UTIL,57199153,57.00,,
0.400748037,163111334,,instructions,71997154,72.00,0.75,insn per cycle
0.400748037,218635546,,cycles,85966221,86.00,,
0.400748037,28067652,,CYCLE_ACTIVITY.STALLS_L3_MISS,85958800,86.00,,
0.400748037,38739797,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85271078,85.00,,
0.400748037,1292217,,OFFCORE_REQUESTS.DEMAND_DATA_RD,84999631,85.00,,
0.400748037,175234478,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85493932,85.00,,
0.400748037,23842076,,EXE_ACTIVITY.2_PORTS_UTIL,58024647,58.00,,
0.500834748,163123058,,instructions,71391864,71.00,0.75,insn per cycle
0.500834748,218532255,,cycles,85908128,86.00,,
0.500834748,27917391,,CYCLE_ACTIVITY.STALLS_L3_MISS,85904541,86.00,,
0.500834748,38547616,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85906803,86.00,,
0.500834748,1287467,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85913804,86.00,,
0.500834748,174006377,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85391260,85.00,,
0.500834748,23845801,,EXE_ACTIVITY.2_PORTS_UTIL,56405988,56.00,,
0.600992419,162426111,,instructions,70130394,70.00,0.75,insn per cycle
0.600992419,217706355,,cycles,84553681,84.00,,
0.600992419,27700072,,CYCLE_ACTIVITY.STALLS_L3_MISS,84838593,85.00,,
0.600992419,38353782,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85552659,85.00,,
0.600992419,1265924,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85561289,85.00,,
0.600992419,171968643,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85986977,86.00,,
0.600992419,23754637,,EXE_ACTIVITY.2_PORTS_UTIL,56177510,56.00,,
0.701154368,162931630,,instructions,71872242,72.00,0.75,insn per cycle
0.701154368,218363974,,cycles,85845176,86.00,,
0.701154368,27824904,,CYCLE_ACTIVITY.STALLS_L3_MISS,85682002,85.00,,
0.701154368,38553329,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,84856284,85.00,,
0.701154368,1283969,,OFFCORE_REQUESTS.DEMAND_DATA_RD,84969562,85.00,,
0.701154368,174587469,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85848688,86.00,,
0.701154368,23825058,,EXE_ACTIVITY.2_PORTS_UTIL,57923593,58.00,,
0.801315790,163574010,,instructions,71962502,72.00,0.75,insn per cycle
0.801315790,218635500,,cycles,85963100,86.00,,
0.801315790,28082536,,CYCLE_ACTIVITY.STALLS_L3_MISS,85956505,86.00,,
0.801315790,38703961,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85964525,86.00,,
0.801315790,1273617,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85870409,85.00,,
0.801315790,172893723,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,84967962,85.00,,
0.801315790,23647259,,EXE_ACTIVITY.2_PORTS_UTIL,56979041,57.00,,
0.901472702,163197532,,instructions,70039481,70.00,0.75,insn per cycle
0.901472702,218704918,,cycles,84980599,85.00,,
0.901472702,28215865,,CYCLE_ACTIVITY.STALLS_L3_MISS,85781625,85.00,,
0.901472702,38907675,,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,85985850,86.00,,
0.901472702,1272175,,OFFCORE_REQUESTS.DEMAND_DATA_RD,85984665,86.00,,
0.901472702,173268846,,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,85982656,86.00,,
0.901472702,23654035,,EXE_ACTIVITY.2_PORTS_UTIL,56087887,56.00,,
1.001659338,163472728,,instructions,72039304,72.00,0.75,insn per cycle
1.001659338,218776142,,cycles,86011474,86.00,,
1.001659338,28266355,,CYCLE_ACTIVITY.STALLS_L3_MISS,85201242,85.00,,
